Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> ELBLANDKLINIKUM Riesa<br _ngcontent-ruu-c14=""""> Weinbergstraße 8<br _ngcontent-ruu-c14=""""> 01589 Riesa<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,09.04.2020 13:55 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Fachkrankenhaus Coswig, Hauptstandort<br _ngcontent-ruu-c14=""""> Neucoswiger Straße 21<br _ngcontent-ruu-c14=""""> 01640 Coswig bei Dresden<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>",3,09.04.2020 16:49 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> ELBLANDKLINIKUM Meißen<br _ngcontent-ruu-c14=""""> Nassauweg 7<br _ngcontent-ruu-c14=""""> 01662 Meißen, Sachsen<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",4,09.04.2020 09:07 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Helios Weißeritztal-Kliniken, Freital<br _ngcontent-ruu-c14=""""> Bürgerstr. 7<br _ngcontent-ruu-c14=""""> 01705 Freital<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,09.04.2020 08:29 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Helios Klinikum Pirna, Hauptstandort<br _ngcontent-ruu-c14=""""> Struppener Str. 13<br _ngcontent-ruu-c14=""""> 01796 Pirna<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>",1,09.04.2020 08:57 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Asklepios Orthopädische Klinik Hohwald<br _ngcontent-ruu-c14=""""> Hohwaldstraße 40<br _ngcontent-ruu-c14=""""> 01844 Neustadt i. Sam<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,31.03.2020 15:15 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Sächsische Schweiz Klinik Sebnitz, Hauptstandort<br _ngcontent-ruu-c14=""""> Dr.-Steudner-Straße 75b<br _ngcontent-ruu-c14=""""> 01855 Sebnitz<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" title=""BEGRENZT""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" title=""BEGRENZT""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,09.04.2020 17:41 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Sächsisches Krankenhaus Arnsdorf, Kamenz PSY<br _ngcontent-ruu-c14=""""> Nebelschützer Straße 40<br _ngcontent-ruu-c14=""""> 01917 Kamenz<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,02.04.2020 14:32 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Sächsisches Krankenhaus Großschweidnitz, SKH Großschweidnitz<br _ngcontent-ruu-c14=""""> Dr.-Max-Krell-Park 41<br _ngcontent-ruu-c14=""""> 02708 Großschweidnitz<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted"" title=""NICHT_VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted"" title=""NICHT_VERFUEGBAR""></span></app-ampel-verfuegbarkeit>",,07.04.2020 12:43 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Standort Ebersbach<br _ngcontent-ruu-c14=""""> Röntgenstraße 23<br _ngcontent-ruu-c14=""""> 02730 Ebersbach-Neugersdorf<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,04.04.2020 12:42 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Standort Zittau<br _ngcontent-ruu-c14=""""> Görlitzer Straße 8<br _ngcontent-ruu-c14=""""> 02763 Zittau<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,09.04.2020 07:45 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Malteser Krankenhaus St. Carolus<br _ngcontent-ruu-c14=""""> Carolusstraße 212<br _ngcontent-ruu-c14=""""> 02827 Görlitz<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,08.04.2020 10:16 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Städt. Klinikum Görlitz gGmbH<br _ngcontent-ruu-c14=""""> Girbigsdorfer Straße 1-3<br _ngcontent-ruu-c14=""""> 02828 Görlitz, Neiße<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" title=""BEGRENZT""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",0,09.04.2020 12:41 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Lausitzer Seenland Klinikum, Hauptstandort<br _ngcontent-ruu-c14=""""> Maria-Grollmuß-Straße 10<br _ngcontent-ruu-c14=""""> 02977 Hoyerswerda<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" title=""BEGRENZT""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted"" title=""NICHT_VERFUEGBAR""></span></app-ampel-verfuegbarkeit>",0,09.04.2020 09:08 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Universitätsklinikum Leipzig AöR<br _ngcontent-ruu-c14=""""> Liebigstraße 18<br _ngcontent-ruu-c14=""""> 04103 Leipzig<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-VERFUEGBAR ng-star-inserted"" title=""VERFUEGBAR""></span></app-ampel-verfuegbarkeit>",5,09.04.2020 15:47 Uhr
"<app-krankenhaus-standort-adresse _ngcontent-ruu-c7="""" _nghost-ruu-c14=""""><address _ngcontent-ruu-c14=""""> Klinikum St.Georg Leipzig, Hauptstandort Leipzig Eutritzsch<br _ngcontent-ruu-c14=""""> Delitzscher Straße 141<br _ngcontent-ruu-c14=""""> 04129 Leipzig<br _ngcontent-ruu-c14=""""> Sachsen
</address></app-krankenhaus-standort-adresse>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-NICHT_VERFUEGBAR ng-star-inserted"" title=""NICHT_VERFUEGBAR""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----><span _ngcontent-ruu-c15="""" class=""verfuegbarkeit level-BEGRENZT ng-star-inserted"" title=""BEGRENZT""></span></app-ampel-verfuegbarkeit>","<app-ampel-verfuegbarkeit _ngcontent-ruu-c7="""" _nghost-ruu-c15=""""><!----></app-ampel-verfuegbarkeit>",5,03.04.2020 19:00 Uhr
